id_commande,date_commande,client_id,ville_client,categorie_produit,nom_produit,quantite,prix_unitaire,remise_pourcentage,mode_paiement,canal_vente,delai_livraison_jours,note_satisfaction,statut_commande
100100,2025-06-10,2373,Strasbourg,Electronique,Ordinateur portable,2,191.27,0,PayPal,Site web,3.0,5.0,Livree
103728,2025-06-27,1678,Marseille,Electronique,Smartphone,1,301.03,10,CB,Application mobile,5.0,5.0,Livree
102456,2024-06-18,1620,Lille,Electronique,Tablette,3,315.72,0,CB,Application mobile,10.0,5.0,Annulee
104254,2024-09-29,2162,Paris,Sport,Ballon,3,63.95,0,CB,Site web,11.0,4.0,Livree
102482,2024-02-18,2480,Toulouse,Sport,Halteres,5,78.89,0,CB,Site web,1.0,5.0,Livree
100408,2025-06-29,1625,Marseille,Electronique,Enceinte bluetooth,4,196.74,0,PayPal,Site web,6.0,3.0,Livree
101382,2025-01-07,1763,Lille,Vetements,Jean,1,45.0,0,Especes,Site web,1.0,5.0,Livree
101346,2025-05-11,1363,Marseille,Livres,BD,1,11.87,0,Virement,Application mobile,7.0,4.0,En cours
103155,2024-07-15,1731,Bordeaux,Electronique,Smartphone,2,324.46,10,CB,Site web,12.0,3.0,Livree
102450,2024-12-16,1325,Nantes,Sport,Montre connectee,4,55.93,15,CB,Site web,2.0,5.0,Livree
100993,2024-05-03,2003,Marseille,Electronique,Enceinte bluetooth,1,336.12,0,CB,Site web,13.0,5.0,Livree
104838,2025-01-29,1823,Nantes,Electronique,Tablette,3,229.86,10,CB,Application mobile,2.0,4.0,Livree
102401,2024-04-01,1207,Bordeaux,Maison,Lampe,5,50.57,15,CB,Site web,14.0,5.0,Livree
100043,2024-05-20,2396,Toulouse,Vetements,Veste,1,17.4,0,PayPal,Site web,11.0,2.0,Livree
101737,2024-07-05,2092,Bordeaux,Maison,Set de cuisine,1,32.93,0,CB,Site web,11.0,1.0,Livree
104992,2024-03-15,2128,Lyon,Electronique,Smartphone,4,180.76,5,PayPal,Site web,7.0,3.0,Livree
101451,2024-10-20,1857,Toulouse,Livres,Manuel scolaire,2,15.25,0,PayPal,Site web,12.0,5.0,Livree
100139,2024-12-02,1229,Lille,Beaute,Creme visage,5,16.94,0,Especes,Application mobile,4.0,4.0,Livree
102043,2025-08-20,1672,Strasbourg,Livres,Roman,2,11.97,10,PayPal,Site web,6.0,1.0,Livree
103422,2024-02-12,1044,Lyon,Vetements,T-shirt,2,16.32,0,CB,Application mobile,4.0,4.0,Livree
104176,2024-01-08,1261,Paris,Beaute,Parfum,1,33.8,20,CB,Site web,14.0,5.0,Livree
103997,2025-02-16,1260,Nantes,Beaute,Creme visage,4,29.55,15,Virement,Site web,6.0,4.0,Livree
100248,2024-05-16,1754,Strasbourg,Maison,Lampe,5,46.26,0,Virement,Application mobile,6.0,5.0,Livree
101347,2025-05-20,2090,Paris,Electronique,Ordinateur portable,2,227.3,5,CB,Application mobile,8.0,3.0,Livree
101849,2025-05-04,2477,Paris,Maison,Tapis,1,32.75,5,CB,Site web,10.0,5.0,Livree
104572,2025-11-14,1013,Strasbourg,Maison,Tapis,5,19.81,5,CB,Application mobile,13.0,5.0,Livree
104496,2024-09-30,2358,Bordeaux,Vetements,Veste,3,38.03,15,Especes,Site web,13.0,5.0,Livree
104918,2025-05-11,1934,Paris,Sport,Tapis de yoga,2,35.3,0,CB,Site web,14.0,,Livree
102603,2025-07-01,1788,Lille,Maison,Set de cuisine,1,37.37,10,PayPal,Magasin,7.0,4.0,Annulee
101649,2025-09-27,1335,Lille,Maison,Lampe,1,57.82,0,PayPal,Application mobile,6.0,4.0,En cours
104025,2025-08-27,2122,Strasbourg,Electronique,Smartphone,3,286.4,0,PayPal,Site web,13.0,5.0,Livree
103245,2024-05-06,1360,Marseille,Maison,Coussin,1,19.22,20,CB,Site web,12.0,5.0,Livree
102423,2024-06-14,1740,Lyon,Electronique,Enceinte bluetooth,2,226.52,15,CB,Site web,1.0,4.0,Livree
103983,2024-09-22,1885,Marseille,Sport,Montre connectee,1,51.25,15,CB,Site web,4.0,,Livree
104347,2024-05-22,2325,Nantes,Vetements,Veste,1,45.05,0,PayPal,Magasin,3.0,,Annulee
103078,2025-01-28,2469,Marseille,Maison,Lampe,1,41.67,20,CB,Site web,13.0,3.0,Livree
100770,2024-11-21,2218,Lyon,Sport,Tapis de yoga,4,41.9,5,CB,Site web,5.0,5.0,Livree
100561,2024-03-13,2498,Lille,Maison,Etagere,1,37.62,0,CB,Site web,6.0,5.0,Livree
103674,2025-12-14,1630,Nantes,Maison,Coussin,1,56.76,20,PayPal,Site web,4.0,2.0,Livree
104194,2025-05-25,2110,Nantes,Vetements,Baskets,1,35.05,30,CB,Application mobile,6.0,,Livree
101505,2025-09-18,1224,Marseille,Maison,Etagere,1,57.52,5,Especes,Magasin,8.0,4.0,Retournee
103381,2024-04-01,1368,Lille,Electronique,Tablette,5,334.54,10,Especes,Site web,7.0,3.0,Livree
100518,2025-01-11,1677,Nantes,Vetements,Baskets,4,22.56,15,PayPal,Site web,6.0,4.0,Livree
104780,2025-10-27,1275,Paris,Sport,Halteres,2,81.99,15,CB,Site web,14.0,4.0,Livree
100778,2025-07-08,1530,Marseille,Electronique,Casque audio,2,203.52,5,PayPal,Application mobile,13.0,5.0,Livree
104202,2024-10-30,2323,Strasbourg,Livres,BD,3,19.51,0,PayPal,Application mobile,14.0,,Livree
101915,2025-12-11,1329,Lyon,Sport,Tapis de yoga,2,52.2,20,CB,Magasin,11.0,4.0,Livree
102088,2025-04-20,1943,Lyon,Beaute,Rouge a levres,1,18.05,5,PayPal,Magasin,13.0,,Livree
100283,2025-12-16,1442,Toulouse,Electronique,Ordinateur portable,2,136.58,30,PayPal,Magasin,12.0,4.0,Livree
104121,2025-01-06,2364,Lyon,Vetements,Jean,3,41.72,0,PayPal,Site web,8.0,3.0,Livree
102755,2025-06-18,1022,Lyon,Beaute,Parfum,4,28.65,0,Especes,Application mobile,5.0,2.0,Livree
100708,2025-03-05,1326,Toulouse,Vetements,Robe,4,29.98,0,Virement,Site web,8.0,4.0,Livree
101663,2024-01-16,1751,Nantes,Vetements,Jean,4,48.92,30,CB,Site web,5.0,1.0,Annulee
103077,2024-05-20,1921,Toulouse,Livres,Roman,3,18.74,5,Virement,Site web,5.0,2.0,Livree
100520,2025-08-03,1487,Strasbourg,Maison,Tapis,1,41.32,0,PayPal,Magasin,7.0,5.0,Livree
101775,2024-09-07,2036,Bordeaux,Electronique,Ordinateur portable,1,252.21,5,PayPal,Magasin,1.0,5.0,Livree
100759,2025-05-11,1334,Strasbourg,Beaute,Rouge a levres,2,7.99,20,CB,Application mobile,8.0,5.0,Livree
104123,2025-07-06,1439,Lille,Electronique,Casque audio,1,203.78,10,CB,Application mobile,4.0,3.0,Livree
103748,2025-11-30,1892,Toulouse,Livres,Roman,1,6.49,0,PayPal,Magasin,9.0,2.0,Livree
104605,2024-06-21,1462,Paris,Electronique,Tablette,1,320.35,30,PayPal,Application mobile,6.0,3.0,Livree
104079,2025-06-12,1538,Strasbourg,Sport,Tapis de yoga,3,86.9,0,PayPal,Site web,7.0,4.0,Livree
103507,2024-08-22,2042,Nantes,Vetements,Robe,1,37.43,0,CB,Magasin,3.0,5.0,Livree
100036,2025-07-11,1006,Lyon,Sport,Velo,1,67.66,0,Virement,Application mobile,3.0,1.0,Livree
100026,2024-02-24,1871,Lyon,Maison,Etagere,2,41.44,0,PayPal,Application mobile,7.0,4.0,Livree
100896,2024-12-16,1473,Lyon,Livres,Roman,3,17.5,5,PayPal,Application mobile,13.0,4.0,Annulee
102863,2024-03-14,2462,Bordeaux,Electronique,Enceinte bluetooth,1,174.52,0,CB,Site web,9.0,4.0,Livree
100085,2025-05-05,1966,Marseille,Maison,Set de cuisine,2,35.72,5,CB,Site web,9.0,5.0,Livree
104556,2024-10-10,1483,Marseille,Livres,BD,1,17.89,0,Especes,Application mobile,5.0,4.0,Livree
103629,2024-06-18,1274,,Beaute,Serum,1,20.38,5,CB,Site web,2.0,5.0,Livree
102881,2024-09-09,2464,Nantes,Sport,Velo,1,48.0,15,CB,Site web,6.0,1.0,En cours
103341,2024-05-13,1062,Lille,Vetements,Veste,1,23.71,5,CB,Site web,1.0,,Annulee
103700,2024-06-28,1377,Lille,Vetements,T-shirt,3,36.7,15,PayPal,Site web,6.0,5.0,Annulee
104803,2025-03-25,1151,Marseille,Vetements,Robe,3,19.43,20,PayPal,Site web,8.0,3.0,Livree
101738,2024-03-25,2353,Nantes,Electronique,Smartphone,1,239.92,20,CB,Application mobile,6.0,4.0,Livree
102127,2025-12-12,1707,Marseille,Livres,Livre de cuisine,2,14.78,10,CB,Application mobile,7.0,4.0,Livree
100875,2024-12-17,2081,Lille,Vetements,Jean,3,36.0,0,Especes,Magasin,14.0,5.0,Livree
100147,2025-03-11,1932,Paris,Vetements,Jean,2,42.61,0,CB,Magasin,7.0,4.0,Retournee
101700,2025-05-20,1778,Paris,Sport,Halteres,5,71.73,30,CB,Site web,6.0,,Annulee
101093,2025-07-22,2408,Bordeaux,Maison,Lampe,3,37.61,0,PayPal,Site web,13.0,2.0,Livree
102112,2024-03-08,1958,Nantes,Maison,Etagere,1,48.37,20,Virement,Application mobile,4.0,4.0,Livree
101850,2025-02-08,1436,Bordeaux,Sport,Velo,1,90.95,15,CB,Application mobile,2.0,5.0,Livree
100927,2025-08-03,1171,Marseille,Vetements,Baskets,5,47.93,0,PayPal,Application mobile,1.0,5.0,Livree
100527,2025-07-24,1045,Paris,Sport,Montre connectee,1,36.08,0,CB,Site web,7.0,3.0,Livree
101262,2024-07-09,2311,Strasbourg,Vetements,Jean,3,32.51,5,PayPal,Site web,11.0,5.0,Retournee
103875,2024-05-06,1958,Strasbourg,Livres,BD,5,17.64,10,CB,Application mobile,6.0,2.0,Livree
103519,2025-07-24,1722,Marseille,Maison,Coussin,5,60.89,15,CB,Application mobile,9.0,2.0,Livree
102948,2025-02-03,1701,Toulouse,Beaute,Parfum,1,18.06,30,PayPal,Application mobile,8.0,5.0,Livree
100799,2025-02-15,1579,Bordeaux,Maison,Lampe,2,25.33,5,CB,Site web,12.0,3.0,Livree
102613,2024-11-04,2087,Lyon,Maison,Lampe,1,57.73,20,CB,Application mobile,5.0,,Livree
103232,2025-11-10,1500,Paris,Maison,Lampe,1,49.21,0,Especes,Application mobile,7.0,,Annulee
104734,2025-07-29,1213,Lille,Electronique,Smartphone,2,164.02,0,PayPal,Application mobile,7.0,3.0,Livree
103847,2025-06-15,1665,Lyon,Vetements,Veste,1,42.26,0,CB,Magasin,1.0,4.0,Livree
100381,2024-02-22,1202,Nantes,Vetements,Baskets,3,37.61,0,PayPal,Magasin,11.0,4.0,Livree
100485,2024-09-06,1729,Paris,Maison,Lampe,1,57.2,30,CB,Site web,7.0,4.0,Livree
104345,2025-08-26,1210,Bordeaux,Vetements,Baskets,2,36.46,15,Virement,Magasin,1.0,3.0,Livree
102328,2024-11-09,2260,Nantes,Sport,Halteres,2,53.96,20,CB,Application mobile,14.0,4.0,Livree
101701,2025-05-11,1774,Lyon,Maison,Tapis,4,66.18,30,CB,Site web,9.0,5.0,Livree
103352,2024-09-25,1033,Paris,Beaute,Creme visage,1,22.44,0,CB,Site web,12.0,4.0,Livree
101102,2025-12-12,1046,Strasbourg,Electronique,Casque audio,1,340.55,10,CB,Site web,2.0,2.0,Retournee
100596,2025-01-08,1564,Toulouse,Electronique,Smartphone,2,226.44,30,CB,Application mobile,14.0,4.0,Livree
103781,2025-04-17,2100,Lyon,Sport,Halteres,1,50.58,30,CB,Site web,10.0,4.0,Livree
104768,2025-07-07,1255,Marseille,Electronique,Enceinte bluetooth,2,197.66,15,Virement,Site web,9.0,4.0,En cours
101594,2024-12-03,1441,Nantes,Sport,Tapis de yoga,5,65.32,20,CB,Site web,7.0,3.0,Livree
100492,2024-11-11,1494,Lille,Beaute,Creme visage,1,16.69,20,CB,Site web,13.0,5.0,Livree
101795,2024-07-04,1773,Lyon,Maison,Tapis,1,32.43,20,CB,Site web,9.0,4.0,Livree
102626,2025-01-17,2177,Bordeaux,Sport,Halteres,5,21.72,10,Virement,Application mobile,1.0,,Annulee
100579,2024-12-04,1227,Nantes,Beaute,Shampoing,3,14.2,30,CB,Site web,1.0,4.0,Livree
101802,2024-04-21,1337,Lyon,Beaute,Parfum,2,9.37,10,CB,Site web,9.0,4.0,Livree
102655,2024-10-05,1490,Lyon,Sport,Velo,4,39.98,30,CB,Site web,4.0,5.0,Livree
100606,2025-07-08,1536,Toulouse,Electronique,Ordinateur portable,1,220.89,20,PayPal,Application mobile,3.0,4.0,Livree
100839,2024-06-01,2334,Lille,Livres,Livre de cuisine,3,9.52,30,Virement,Application mobile,10.0,5.0,Livree
104198,2025-09-18,2187,Toulouse,Vetements,Veste,1,20.17,30,PayPal,Site web,12.0,3.0,Livree
100642,2024-03-05,1133,Paris,Electronique,Ordinateur portable,1,271.3,15,CB,Site web,8.0,5.0,En cours
104759,2024-09-06,1125,Nantes,Vetements,Baskets,1,24.17,15,CB,Site web,11.0,5.0,Livree
104453,2024-08-20,2077,,Electronique,Smartphone,4,156.78,0,Virement,Application mobile,1.0,5.0,Livree
102468,2025-09-08,1083,Toulouse,Vetements,Jean,2,13.26,15,CB,Site web,1.0,5.0,Livree
103747,2025-05-07,1400,Toulouse,Electronique,Ordinateur portable,1,277.15,0,CB,Magasin,11.0,4.0,Annulee
101829,2025-05-18,2213,Lyon,Maison,Set de cuisine,1,37.52,30,PayPal,Magasin,14.0,2.0,Retournee
104205,2024-10-26,2119,Paris,Electronique,Tablette,2,215.17,10,CB,Site web,6.0,4.0,Livree
102721,2025-11-25,2249,Marseille,Beaute,Shampoing,1,31.01,20,CB,Site web,14.0,5.0,Livree
103369,2024-04-11,1327,Lyon,Vetements,Jean,4,14.93,10,PayPal,Magasin,11.0,5.0,Livree
102137,2024-08-21,1790,Marseille,Electronique,Smartphone,3,162.55,15,CB,Application mobile,7.0,4.0,Livree
103882,2024-02-29,1577,Strasbourg,Electronique,Casque audio,2,215.99,5,CB,Site web,8.0,5.0,Livree
104397,2024-05-28,1994,Paris,Maison,Tapis,5,33.55,0,CB,Magasin,2.0,4.0,Livree
101981,2024-02-06,1047,Marseille,Sport,Montre connectee,1,78.71,30,CB,Application mobile,1.0,5.0,Livree
101436,2025-02-04,1583,Strasbourg,Sport,Tapis de yoga,1,44.45,10,PayPal,Site web,2.0,,Livree
104064,2025-11-14,2136,Nantes,Electronique,Tablette,3,228.96,5,CB,Magasin,3.0,4.0,Livree
101178,2024-12-13,1963,Strasbourg,Beaute,Serum,4,26.63,10,Virement,Site web,3.0,4.0,Livree
103741,2025-08-12,1702,Marseille,Vetements,Veste,3,37.34,0,CB,Site web,7.0,3.0,Livree
100397,2025-02-12,1574,Strasbourg,Electronique,Casque audio,3,295.28,10,PayPal,Application mobile,10.0,4.0,Livree
101542,2025-12-08,1455,Bordeaux,Sport,Halteres,3,87.05,0,PayPal,Site web,8.0,1.0,Livree
102968,2025-06-19,2404,Lille,Electronique,Casque audio,4,297.9,0,CB,Magasin,1.0,4.0,Livree
103348,2025-11-03,1360,Strasbourg,Electronique,Ordinateur portable,2,286.94,20,CB,Magasin,5.0,5.0,Livree
100450,2025-05-19,2391,Bordeaux,Vetements,T-shirt,2,22.43,0,CB,Application mobile,2.0,2.0,Livree
100930,2025-08-10,2437,Bordeaux,Vetements,Robe,5,39.29,5,CB,Site web,12.0,,En cours
103848,2024-10-21,1880,Strasbourg,Livres,Essai,1,16.26,0,PayPal,Site web,12.0,4.0,Livree
103550,2024-08-31,1134,Nantes,Vetements,Baskets,4,38.07,10,Especes,Application mobile,5.0,2.0,Livree
104749,2025-03-12,1020,Marseille,Vetements,Baskets,2,31.9,20,CB,Application mobile,4.0,4.0,Livree
100394,2024-11-29,1892,Toulouse,Vetements,Jean,2,35.15,15,CB,Site web,10.0,4.0,Livree
104623,2025-11-18,1108,Lyon,Sport,Tapis de yoga,2,27.77,15,Especes,Site web,5.0,5.0,Livree
103788,2025-10-05,2075,Nantes,Vetements,Jean,1,41.29,15,CB,Site web,10.0,2.0,Livree
103820,2025-02-05,1807,Lyon,Maison,Coussin,1,58.04,30,CB,Application mobile,10.0,5.0,Livree
101936,2025-12-21,2400,Bordeaux,Beaute,Rouge a levres,1,23.19,20,Virement,Application mobile,6.0,4.0,Livree
101437,2024-02-24,2136,Lyon,Electronique,Tablette,1,253.5,30,Especes,Site web,8.0,5.0,Livree
104808,2025-09-16,1768,Marseille,Electronique,Enceinte bluetooth,2,200.97,15,PayPal,Magasin,14.0,1.0,Livree
103030,2024-03-09,1911,Nantes,Sport,Halteres,1,45.73,0,Especes,Application mobile,4.0,4.0,Livree
104657,2024-02-14,1230,Strasbourg,Electronique,Tablette,2,237.15,0,CB,Site web,7.0,4.0,Livree
104735,2025-01-12,1268,Lille,Sport,Tapis de yoga,5,34.65,0,CB,Application mobile,,3.0,Livree
103518,2024-08-29,1603,Marseille,Electronique,Enceinte bluetooth,2,367.49,0,PayPal,Magasin,10.0,4.0,Livree
101913,2024-02-20,1689,Bordeaux,Vetements,Baskets,1,22.0,0,CB,Magasin,11.0,5.0,Livree
102255,2024-11-08,2026,Marseille,Vetements,Robe,5,34.29,0,PayPal,Application mobile,1.0,3.0,Livree
103617,2024-06-16,1817,Toulouse,Electronique,Tablette,4,281.47,5,CB,Application mobile,12.0,4.0,Livree
100114,2025-01-16,1957,Lille,Beaute,Creme visage,2,24.97,10,CB,Application mobile,11.0,5.0,Livree
100088,2025-01-15,1451,Bordeaux,Beaute,Creme visage,2,12.47,5,CB,Site web,1.0,3.0,Livree
102254,2025-09-20,1573,Lille,Livres,Essai,3,13.59,20,CB,Application mobile,3.0,5.0,Livree
103203,2024-10-07,2478,Toulouse,Sport,Halteres,2,54.77,5,Virement,Site web,9.0,5.0,Livree
103050,2025-04-12,2061,Lille,Electronique,Ordinateur portable,1,207.2,0,Especes,Magasin,3.0,5.0,Livree
101181,2024-02-02,2028,Strasbourg,Vetements,Robe,3,48.58,20,PayPal,Site web,7.0,4.0,Livree
104798,2024-11-20,1045,,Vetements,Veste,5,44.72,30,PayPal,Magasin,7.0,4.0,En cours
101538,2025-12-07,1368,Lille,Maison,Set de cuisine,2,52.24,0,Especes,Magasin,14.0,4.0,Livree
104091,2025-09-18,2412,Paris,Sport,Tapis de yoga,1,79.42,0,CB,Site web,1.0,5.0,Retournee
100948,2024-01-29,1205,Lille,Sport,Ballon,1,95.34,5,PayPal,Application mobile,2.0,3.0,En cours
102975,2025-05-15,2308,Nantes,Vetements,Veste,4,42.92,0,PayPal,Application mobile,8.0,3.0,Livree
103698,2024-04-05,2227,Nantes,Maison,Tapis,5,36.17,15,CB,Application mobile,13.0,3.0,Livree
104240,2025-04-11,2038,Strasbourg,Vetements,Baskets,1,46.23,5,CB,Application mobile,11.0,5.0,Livree
101322,2024-07-05,1775,,Electronique,Smartphone,1,300.65,0,CB,Site web,8.0,5.0,Retournee
102787,2024-06-11,1047,Toulouse,Vetements,Veste,5,44.78,10,Especes,Site web,5.0,2.0,Livree
102726,2025-12-17,1191,Paris,Beaute,Serum,1,19.31,10,Especes,Application mobile,13.0,5.0,Livree
101508,2025-06-03,1004,Nantes,Vetements,Baskets,1,32.85,15,Especes,Site web,12.0,5.0,Livree
102068,2024-11-01,1392,Marseille,Beaute,Shampoing,5,19.34,20,PayPal,Site web,12.0,5.0,Livree
101864,2025-09-03,1087,Nantes,Electronique,Enceinte bluetooth,5,369.83,10,Virement,Application mobile,13.0,5.0,Livree
100868,2025-08-10,2345,Paris,Vetements,Baskets,3,30.7,5,CB,Site web,5.0,3.0,Livree
100096,2024-07-15,1422,Strasbourg,Beaute,Rouge a levres,5,19.62,0,CB,Site web,12.0,4.0,Annulee
102169,2024-03-28,1226,Toulouse,Electronique,Enceinte bluetooth,1,365.96,0,CB,Magasin,8.0,5.0,Livree
100634,2024-01-08,2015,Marseille,Beaute,Serum,5,23.26,0,CB,Magasin,1.0,5.0,Livree
102247,2025-11-17,1371,Toulouse,Beaute,Rouge a levres,5,15.09,0,Especes,Site web,4.0,3.0,Livree
100220,2024-11-07,1628,Marseille,Vetements,Robe,1,29.94,0,CB,Site web,6.0,4.0,Livree
102751,2024-05-09,1782,Bordeaux,Vetements,Baskets,1,29.28,0,PayPal,Site web,2.0,4.0,Livree
102999,2024-02-15,1475,Nantes,Maison,Set de cuisine,5,37.91,0,CB,Site web,10.0,4.0,Retournee
103823,2025-01-12,1615,Nantes,Livres,Roman,4,26.63,5,PayPal,Application mobile,12.0,4.0,En cours
102792,2024-09-27,2341,Marseille,Maison,Set de cuisine,2,42.29,10,CB,Site web,7.0,4.0,Livree
103476,2024-11-05,1351,Lille,Electronique,Ordinateur portable,1,274.81,30,CB,Application mobile,8.0,2.0,En cours
102084,2025-05-16,1844,Toulouse,Electronique,Smartphone,4,312.59,10,CB,Site web,11.0,1.0,Retournee
100304,2025-04-24,1492,Bordeaux,Electronique,Ordinateur portable,2,324.07,0,CB,Application mobile,12.0,3.0,Annulee
103097,2025-04-22,1622,Lyon,Sport,Montre connectee,1,47.78,30,PayPal,Site web,7.0,5.0,Livree
104187,2025-05-26,1591,Lyon,Electronique,Smartphone,1,167.03,15,CB,Magasin,11.0,5.0,Livree
101851,2024-11-03,1141,Paris,Sport,Velo,1,51.64,10,PayPal,Site web,7.0,3.0,Livree
102066,2024-03-18,1309,Strasbourg,Vetements,Veste,1,24.25,15,PayPal,Application mobile,5.0,4.0,En cours
102712,2024-05-13,1735,Strasbourg,Sport,Halteres,4,30.95,20,PayPal,Application mobile,6.0,5.0,Livree
103450,2025-11-28,2262,Toulouse,Electronique,Enceinte bluetooth,4,245.58,15,PayPal,Application mobile,7.0,2.0,Livree
101096,2024-02-24,1864,Lyon,Livres,Livre de cuisine,1,21.28,10,CB,Site web,4.0,4.0,Livree
103392,2024-11-04,1134,Lille,Beaute,Parfum,1,21.09,30,CB,Magasin,13.0,4.0,Livree
100046,2025-07-27,1909,Toulouse,Vetements,Veste,1,46.49,5,CB,Application mobile,13.0,5.0,Livree
101145,2025-06-14,1912,Paris,Electronique,Ordinateur portable,3,292.09,20,PayPal,Application mobile,13.0,4.0,Livree
100612,2025-03-09,2404,Strasbourg,Electronique,Smartphone,5,254.08,0,PayPal,Site web,1.0,2.0,Livree
103458,2024-08-11,1979,,Vetements,Veste,1,29.54,30,CB,Magasin,11.0,2.0,Livree
103485,2024-04-28,2110,Marseille,Electronique,Enceinte bluetooth,2,260.37,20,PayPal,Application mobile,11.0,,Livree
102533,2025-02-01,1661,Bordeaux,Sport,Velo,2,97.69,0,Virement,Application mobile,1.0,1.0,Livree
100717,2025-11-20,1687,Marseille,Electronique,Casque audio,4,202.06,10,PayPal,Application mobile,14.0,,Livree
101494,2025-09-17,1354,Strasbourg,Electronique,Casque audio,1,137.01,0,CB,Site web,10.0,3.0,Livree
103110,2025-05-16,1288,Bordeaux,Beaute,Creme visage,5,27.96,10,CB,Site web,11.0,5.0,Livree
100595,2025-02-11,1735,Toulouse,Livres,Manuel scolaire,2,15.26,30,PayPal,Site web,3.0,5.0,Livree
100589,2025-08-06,1651,Strasbourg,Beaute,Creme visage,4,22.37,0,CB,Site web,11.0,5.0,Livree
100522,2024-04-18,1504,Lille,Electronique,Enceinte bluetooth,2,236.57,0,PayPal,Application mobile,4.0,4.0,Livree
102750,2025-11-12,1182,Bordeaux,Vetements,Jean,3,30.19,0,PayPal,Application mobile,6.0,4.0,Livree
103142,2024-01-25,2405,Lyon,Electronique,Casque audio,1,169.98,0,CB,Magasin,2.0,2.0,Livree
101588,2025-08-18,1280,Bordeaux,Sport,Halteres,1,47.13,0,CB,Site web,,,Livree
104307,2025-10-07,1481,Strasbourg,Vetements,Veste,1,30.24,30,Virement,Site web,13.0,5.0,Livree
104540,2024-03-21,1253,Bordeaux,Vetements,Jean,4,61.61,30,CB,Magasin,4.0,3.0,Retournee
100078,2025-07-27,1866,Strasbourg,Vetements,Baskets,3,39.48,0,CB,Site web,4.0,4.0,Livree
103067,2024-02-12,1176,Nantes,Beaute,Shampoing,3,12.3,5,PayPal,Application mobile,2.0,3.0,Annulee
104844,2024-11-06,2479,Strasbourg,Sport,Tapis de yoga,1,60.22,5,CB,Magasin,3.0,4.0,Livree
101068,2025-06-16,1919,Strasbourg,Electronique,Ordinateur portable,1,205.63,0,CB,Application mobile,6.0,5.0,Livree
104772,2024-04-03,1505,Toulouse,Electronique,Smartphone,1,244.29,0,CB,Application mobile,8.0,5.0,Livree
104644,2024-01-30,2132,Lille,Maison,Set de cuisine,1,27.83,30,CB,Site web,14.0,3.0,Livree
103204,2024-04-22,1165,Marseille,Electronique,Enceinte bluetooth,3,310.87,20,CB,Application mobile,11.0,4.0,Retournee
103568,2025-02-28,2237,Paris,Electronique,Casque audio,2,147.7,0,CB,Application mobile,11.0,4.0,Livree
102780,2024-11-13,1934,Toulouse,Maison,Set de cuisine,4,37.89,5,CB,Application mobile,9.0,,Livree
104643,2024-05-24,1736,Lyon,Electronique,Casque audio,1,153.63,5,CB,Site web,9.0,3.0,Livree
103116,2024-09-02,1886,Marseille,Livres,Livre de cuisine,4,11.16,15,PayPal,Site web,5.0,4.0,Livree
104147,2025-04-25,2157,Lille,Vetements,Jean,2,50.94,30,CB,Magasin,6.0,5.0,Livree
101217,2025-08-14,1127,Bordeaux,Beaute,Serum,1,27.56,0,CB,Site web,14.0,3.0,En cours
102552,2024-08-14,2113,Marseille,Sport,Montre connectee,3,,0,PayPal,Site web,1.0,4.0,En cours
104648,2025-05-12,1619,Lyon,Sport,Tapis de yoga,5,57.81,30,CB,Site web,1.0,3.0,Livree
101874,2024-04-21,2390,Strasbourg,Beaute,Parfum,4,,0,PayPal,Site web,3.0,4.0,Livree
103240,2024-08-29,1292,Marseille,Maison,Lampe,5,60.32,15,CB,Application mobile,7.0,5.0,Livree
104598,2024-10-03,2109,Toulouse,Electronique,Enceinte bluetooth,2,264.17,10,CB,Application mobile,11.0,4.0,Livree
101618,2025-05-12,1154,Marseille,Beaute,Parfum,3,16.67,10,CB,Site web,5.0,4.0,Livree
101910,2024-02-18,1562,Paris,Vetements,Robe,1,41.42,20,CB,Application mobile,5.0,2.0,Livree
100415,2025-03-03,1305,Lyon,Electronique,Ordinateur portable,1,111.93,10,CB,Magasin,13.0,3.0,Livree
103248,2025-01-31,1066,Bordeaux,Maison,Lampe,1,53.05,5,PayPal,Site web,10.0,,Livree
101683,2025-12-12,2484,Toulouse,Vetements,T-shirt,2,52.0,0,CB,Site web,7.0,,Annulee
101593,2024-07-25,1685,Lyon,Electronique,Ordinateur portable,2,300.32,10,CB,Magasin,11.0,4.0,Livree
103442,2024-09-06,2096,Lyon,Maison,Lampe,1,31.72,20,CB,Application mobile,1.0,5.0,Livree
102590,2025-12-23,1616,Paris,Maison,Etagere,3,58.55,5,Especes,Site web,9.0,5.0,Livree
103093,2025-02-07,1578,Nantes,Vetements,T-shirt,5,45.25,5,CB,Magasin,13.0,5.0,Livree
101763,2025-07-31,1086,Marseille,Livres,Roman,2,14.29,0,CB,Application mobile,8.0,4.0,En cours
103022,2025-06-16,1934,Marseille,Vetements,Veste,5,19.8,20,PayPal,Application mobile,1.0,3.0,Livree
102585,2024-09-20,2380,Lyon,Vetements,Jean,1,28.47,10,CB,Application mobile,3.0,4.0,Retournee
103013,2025-08-23,1469,Strasbourg,Vetements,Robe,2,24.38,0,CB,Magasin,9.0,,Livree
101957,2024-03-16,2489,Nantes,Vetements,Baskets,3,49.85,30,CB,Site web,1.0,4.0,Livree
